time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-02-20T14:07:16.662Z,62.0837,-152.4671,4.2,2.8,ml,,,,0.53,ak,ak0212cksayt,2021-03-06T20:40:44.992Z,"56 km W of Skwentna, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2021-02-20T14:11:31.946Z,-24.206,-179.4584,571.85,4.1,mb,,131,6.836,1.11,us,us7000ddku,2021-02-27T17:08:12.040Z,"south of the Fiji Islands",earthquake,8.9,19,0.158,11,reviewed,us,us
2021-02-20T14:29:13.387Z,-8.2882,119.7756,197.26,4.2,mb,,79,2.459,1.25,us,us6000djpr,2021-02-20T15:05:30.040Z,"26 km NNW of Labuan Bajo, Indonesia",earthquake,9.7,10.1,0.142,14,reviewed,us,us
2021-02-20T14:31:35.280Z,38.2488,-117.7764,10,2.9,ml,,52,0.18,0.43,us,us6000djpq,2021-02-20T15:11:49.040Z,"33 km ESE of Mina, Nevada",earthquake,1.9,2,0.069,28,reviewed,us,us
2021-02-20T14:38:05.307Z,18.3947,146.58,67.41,4.7,mb,,105,3.232,1.01,us,us6000djpz,2021-02-20T15:17:50.040Z,"Pagan region, Northern Mariana Islands",earthquake,11.1,7.7,0.1,31,reviewed,us,us
2021-02-20T14:46:32.941Z,-4.5118,153.0157,69.89,4.3,mb,,240,0.907,0.43,us,us7000ddkw,2021-02-27T17:26:18.040Z,"84 km ESE of Kokopo, Papua New Guinea",earthquake,11.4,8.6,0.161,11,reviewed,us,us
2021-02-20T15:49:06.210Z,-17.5676,167.57,10,4.8,mb,,157,2.137,0.74,us,us6000djq2,2021-02-20T16:08:30.040Z,"81 km WNW of Port-Vila, Vanuatu",earthquake,6.3,1.7,0.109,26,reviewed,us,us
2021-02-20T17:25:20.716Z,-17.4806,167.8312,10,5.1,mb,,105,2.109,0.92,us,us6000djqc,2021-02-20T18:25:05.040Z,"58 km WNW of Port-Vila, Vanuatu",earthquake,7.8,1.8,0.086,47,reviewed,us,us
2021-02-20T17:31:10.101Z,52.189,-179.9084,164.4,2.7,ml,,,,0.34,ak,ak0212cmpqg2,2021-03-06T20:40:59.839Z,"227 km W of Adak, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2021-02-20T17:53:11.916Z,49.9405,-176.9931,12,2.6,ml,,,,0.36,ak,ak0212cmuhlp,2021-03-06T20:40:48.125Z,"216 km S of Adak, Alaska",earthquake,,5.1,,,reviewed,ak,ak
2021-02-20T18:20:41.734Z,52.4131,-174.6763,232.08,3.2,ml,,168,0.264,0.23,us,us6000djs2,2021-03-06T20:40:48.385Z,"40 km NW of Atka, Alaska",earthquake,18.1,8.5,0.128,8,reviewed,us,us
2021-02-20T19:49:45.805Z,-9.1586,-74.815,10,5,mb,,74,2.524,0.59,us,us6000djr5,2021-03-06T05:28:57.506Z,"28 km SSW of Tournavista, Peru",earthquake,4.9,1.8,0.058,96,reviewed,us,us
2021-02-20T20:13:00.390Z,-12.47,166.2787,46.34,4.9,mb,,62,3.092,0.65,us,us6000djr9,2021-03-06T05:47:17.040Z,"200 km SSE of Lata, Solomon Islands",earthquake,9,7.8,0.099,32,reviewed,us,us
2021-02-20T20:19:54.019Z,-4.6622,153.3134,59.45,5.1,mb,,101,1.238,0.81,us,us6000djra,2021-03-07T03:44:05.397Z,"New Ireland region, Papua New Guinea",earthquake,7.8,5.6,0.067,72,reviewed,us,us
2021-02-20T20:49:57.206Z,-17.4314,167.8116,10,4.2,mb,,173,2.057,0.82,us,us7000ddl7,2021-03-07T04:07:31.040Z,"63 km WNW of Port-Vila, Vanuatu",earthquake,10.1,2,0.199,7,reviewed,us,us
2021-02-20T21:03:03.437Z,-42.6412,-82.3115,10,4.8,mb,,238,7.558,0.79,us,us6000djrf,2021-03-07T04:27:18.040Z,"West Chile Rise",earthquake,9.7,2,0.321,3,reviewed,us,us
2021-02-20T21:15:53.988Z,43.669,-127.9162,10,5.1,mww,,188,2.511,0.6,us,us6000djrl,2021-03-14T21:25:59.298Z,"290 km W of Bandon, Oregon",earthquake,2.9,1.9,0.045,47,reviewed,us,us
2021-02-20T21:22:34.960Z,43.6647,-128.1435,10,4.9,mww,,171,2.435,0.7,us,us6000djrq,2021-03-12T04:05:21.982Z,"off the coast of Oregon",earthquake,8,1.9,0.047,43,reviewed,us,us
2021-02-20T21:44:25.840Z,-17.679,167.5842,10,4.7,mb,,141,2.249,0.89,us,us6000djrz,2021-03-12T04:20:50.040Z,"77 km W of Port-Vila, Vanuatu",earthquake,7.7,1.9,0.092,36,reviewed,us,us
2021-02-20T22:13:57.270Z,49.4145,-120.542,-0.37,2.54,ml,7,190,0.5745,0.37,uw,uw61704707,2021-02-21T20:24:00.880Z,"5 km SSW of Princeton, Canada",explosion,1.76,31.61,0.265002676460313,3,reviewed,uw,uw
2021-02-20T22:44:17.103Z,-8.2993,119.5608,164.3,4.3,mb,,69,2.669,0.87,us,us6000djs3,2021-03-12T06:03:44.040Z,"32 km NNE of Komodo, Indonesia",earthquake,9.5,11,0.188,8,reviewed,us,us
2021-02-20T23:44:39.516Z,60.2608,-152.2689,97.1,2.8,ml,,,,0.55,ak,ak0212cqd6ld,2021-03-12T06:35:30.040Z,"40 km NW of Ninilchik, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2021-02-21T00:07:40.655Z,-6.6702,95.3562,10,4.3,mb,,170,5.675,0.42,us,us7000ddm5,2021-03-12T22:34:44.040Z,"southwest of Sumatra, Indonesia",earthquake,7.7,2,0.266,4,reviewed,us,us
2021-02-21T00:14:21.229Z,-24.2346,-67.0421,168.72,4.5,mb,,77,1.648,0.94,us,us6000djsc,2021-03-12T22:42:00.950Z,"73 km W of San Antonio de los Cobres, Argentina",earthquake,9.6,7.7,0.151,13,reviewed,us,us
2021-02-21T00:28:48.584Z,-21.1198,-68.6871,144.56,4.5,mb,,64,0.848,0.59,us,us6000djsf,2021-03-12T22:59:25.162Z,"150 km N of Calama, Chile",earthquake,5.2,6.1,0.139,15,reviewed,us,us
2021-02-21T00:41:12.807Z,18.3798,146.575,60.14,4.9,mb,,50,3.217,0.58,us,us6000djsn,2021-03-12T23:35:42.040Z,"Pagan region, Northern Mariana Islands",earthquake,6.4,6.5,0.053,111,reviewed,us,us
2021-02-21T00:57:36.867Z,34.0874,141.3745,10,4.5,mb,,143,1.623,0.82,us,us7000ddmd,2021-03-12T23:56:20.040Z,"152 km SE of Katsuura, Japan",earthquake,8.5,1.9,0.111,24,reviewed,us,us
2021-02-21T00:59:33.957Z,54.9955,160.9379,10,4.5,mb,,88,2.393,0.74,us,us6000djsl,2021-03-13T00:40:50.040Z,"106 km SE of Atlasovo, Russia",earthquake,8.3,1.9,0.066,68,reviewed,us,us
2021-02-21T01:19:24.852Z,-23.104,172.4387,10,4.3,mb,,131,4.63,0.57,us,us7000ddm7,2021-02-26T01:14:49.040Z,"southeast of the Loyalty Islands",earthquake,14.1,2,0.177,9,reviewed,us,us
2021-02-21T01:19:59.740Z,36.1575,-118.071,1.67,3.47,ml,38,46,0.1043,0.2,ci,ci39796240,2021-02-23T00:02:25.891Z,"15km SSW of Olancha, CA",earthquake,0.21,0.53,0.158,83,reviewed,ci,ci
2021-02-21T01:20:55.308Z,-27.2129,-175.6025,10,4.8,mb,,76,2.883,0.74,us,us7000ddm6,2021-02-26T01:29:05.040Z,"Kermadec Islands region",earthquake,7.1,1.8,0.116,25,reviewed,us,us
2021-02-21T01:24:49.210Z,36.1588333,-118.0698333,2.37,2.5,ml,30,77,0.1041,0.13,ci,ci39796248,2021-02-22T19:47:00.140Z,"15km SSW of Olancha, CA",earthquake,0.17,0.41,0.181,57,reviewed,ci,ci
2021-02-21T01:37:08.874Z,52.3399,97.357,15.1,5.1,mb,,48,3.94,0.86,us,us6000djst,2021-02-21T04:39:22.815Z,"85 km E of Toora-Khem, Russia",earthquake,7.8,4.2,0.035,274,reviewed,us,us
2021-02-21T01:39:04.318Z,52.3518,97.3962,14.2,4.9,mb,,63,3.917,0.85,us,us7000ddm9,2021-02-26T01:41:10.040Z,"87 km E of Toora-Khem, Russia",earthquake,7.1,3.6,0.099,32,reviewed,us,us
2021-02-21T01:51:35.398Z,32.555,47.6663,10,4.2,mb,,92,3.025,0.86,us,us7000ddm8,2021-02-26T01:56:36.040Z,"40 km ESE of Dehlorān, Iran",earthquake,9.6,1.9,0.124,18,reviewed,us,us
2021-02-21T01:57:24.824Z,-20.8688,-178.5521,577.2,4.2,mb,,134,4.464,0.72,us,us7000ddma,2021-02-26T02:25:01.040Z,"Fiji region",earthquake,9.4,9.9,0.146,13,reviewed,us,us
2021-02-21T02:23:01.326Z,38.1872,-118.0756,10,2.7,ml,,49,0.234,0.84,us,us6000djsz,2021-02-21T02:34:36.040Z,"22 km S of Mina, Nevada",earthquake,2.4,2,0.039,85,reviewed,us,us
2021-02-21T02:43:15.649Z,50.8073,-173.1905,10,3,ml,,237,1.531,0.68,us,us7000dh8x,2021-03-09T22:28:12.040Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,8.7,2,0.105,12,reviewed,us,us
2021-02-21T02:43:21.141Z,51.9647,-173.9147,166.4,2.7,ml,,,,0.48,ak,ak0212e1e6b6,2021-03-08T23:45:19.693Z,"32 km SE of Atka, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2021-02-21T03:10:59.830Z,40.4498333,-125.9536667,14.05,3,ml,34,278,1.233,0.24,nc,nc73525776,2021-02-22T22:28:05.382Z,"142km W of Petrolia, CA",earthquake,5.26,7.14,0.08,7,reviewed,nc,nc
2021-02-21T03:33:32.540Z,19.2375,-155.5035,33.94,3.03,md,61,64,,0.12,hv,hv72359552,2021-02-23T14:57:00.405Z,"4 km NW of Pāhala, Hawaii",earthquake,0.41,0.55,0.11758593213859,28,reviewed,hv,hv
2021-02-21T04:55:14.918Z,-18.0196,-177.9763,620.65,4.5,mb,,103,3.693,0.79,us,us6000djtf,2021-02-21T05:11:43.040Z,"286 km E of Levuka, Fiji",earthquake,13.3,6.6,0.096,32,reviewed,us,us
2021-02-21T05:01:10.106Z,-2.0953,68.2032,10,4.9,mb,,51,5.436,0.46,us,us6000djti,2021-02-21T05:26:18.040Z,"Carlsberg Ridge",earthquake,9.4,1.9,0.072,61,reviewed,us,us
2021-02-21T05:23:28.727Z,31.668,-104.3898,5,2.5,ml,,72,0.094,0.38,us,us6000djtl,2021-02-21T05:45:23.040Z,"56 km S of Whites City, New Mexico",earthquake,1.1,1.9,0.074,42,reviewed,us,us
2021-02-21T07:11:41.899Z,54.283,-159.8513,13.4,2.5,ml,,,,0.49,ak,ak0212e46ix2,2021-03-08T23:45:09.038Z,"124 km SSE of Sand Point, Alaska",earthquake,,2,,,reviewed,ak,ak
2021-02-21T07:16:28.910Z,18.5446,-67.5796,14,3.2,md,20,186,0.189,0.32,pr,pr2021052001,2021-02-21T07:51:56.980Z,"41 km WNW of Rincón, Puerto Rico",earthquake,1.42,0.71,0.09,17,reviewed,pr,pr
2021-02-21T07:47:34.550Z,17.9166,-66.8418,11,2.77,md,22,201,0.0694,0.16,pr,pr2021052002,2021-02-21T08:24:53.601Z,"Puerto Rico region",earthquake,0.54,0.37,0.23,12,reviewed,pr,pr
2021-02-21T08:04:37.637Z,-22.7008,-179.5122,539.41,4.8,mb,,141,5.434,0.94,us,us6000djut,2021-02-21T08:25:08.040Z,"south of the Fiji Islands",earthquake,11.1,9.6,0.154,13,reviewed,us,us
2021-02-21T08:23:38.672Z,47.008,-66.5679,8.27,2.5,ml,,62,0.438,0.52,us,us6000djuv,2021-02-22T22:15:45.745Z,"81 km W of Miramichi, Canada",earthquake,2.9,7.3,0.064,32,reviewed,us,us
2021-02-21T08:43:08.350Z,19.1458,-66.4783,28,3.22,md,13,287,0.6707,0.26,pr,pr2021052003,2021-02-21T09:08:22.558Z,"75 km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,1.11,9.86,0.1,10,reviewed,pr,pr
2021-02-21T08:46:45.780Z,18.4883,-64.1336,89,3.55,md,17,202,1.1459,0.55,pr,pr2021052005,2021-02-21T10:59:23.357Z,"71 km ENE of Cruz Bay, U.S. Virgin Islands",earthquake,4.98,5.14,0.12,10,reviewed,pr,pr
2021-02-21T09:00:39.130Z,18.2573,-67.9996,97,3.43,md,20,159,0.46,0.6,pr,pr2021052004,2021-02-21T09:42:34.299Z,"55 km SE of Punta Cana, Dominican Republic",earthquake,3.31,2.44,0.13,17,reviewed,pr,pr
2021-02-21T10:17:18.729Z,-19.2485,-172.7766,10,4.7,mb,,101,2.698,0.83,us,us7000ddmm,2021-03-07T06:47:11.040Z,"143 km ESE of Neiafu, Tonga",earthquake,4.4,1.9,0.134,17,reviewed,us,us
2021-02-21T10:29:05.924Z,43.6572,-128.0682,10,3.4,ml,,268,2.916,0.73,us,us6000djvd,2021-03-07T06:48:19.683Z,"off the coast of Oregon",earthquake,12.6,2,0.045,65,reviewed,us,us
2021-02-21T10:39:48.990Z,-17.6261,167.6406,10,4.5,mb,,157,2.207,0.78,us,us7000ddmn,2021-03-07T06:51:31.040Z,"72 km W of Port-Vila, Vanuatu",earthquake,7.4,1.9,0.15,13,reviewed,us,us
2021-02-21T11:06:09.054Z,54.2322,-159.6523,1.6,3,ml,,,,0.56,ak,ak0212e6j48e,2021-03-08T23:45:11.032Z,"134 km SSE of Sand Point, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2021-02-21T11:08:01.198Z,54.1537,-159.5283,2.6,2.6,ml,,,,0.66,ak,ak0212e6jj5j,2021-03-08T23:45:23.329Z,"145 km SSE of Sand Point, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2021-02-21T11:11:14.549Z,54.0755,-159.5419,15.6,2.8,ml,,,,0.59,ak,ak0212e6k7by,2021-03-08T23:45:23.559Z,"153 km SSE of Sand Point, Alaska",earthquake,,7.4,,,reviewed,ak,ak
2021-02-21T11:56:47.271Z,-35.6995,-72.9226,23.59,4,mb,,168,1.068,0.86,us,us6000djvs,2021-03-07T06:55:07.492Z,"61 km SW of Constitución, Chile",earthquake,8.6,10.5,0.211,6,reviewed,us,us
2021-02-21T12:08:23.279Z,-44.6252,-81.5267,10,4.7,mb,,187,5.88,0.86,us,us6000djvt,2021-03-07T06:56:52.096Z,"West Chile Rise",earthquake,11.4,2,0.138,16,reviewed,us,us
2021-02-21T12:42:42.225Z,-23.465,171.6569,10,4.4,mb,,122,3.97,0.55,us,us7000ddmp,2021-03-07T06:59:19.040Z,"southeast of the Loyalty Islands",earthquake,7.2,1.9,0.139,15,reviewed,us,us
2021-02-21T13:06:47.862Z,-22.4514,171.6028,10,4.5,mb,,121,3.846,0.76,us,us7000ddmq,2021-02-25T18:25:13.040Z,"southeast of the Loyalty Islands",earthquake,9.9,2,0.242,8,reviewed,us,us
2021-02-21T13:28:51.913Z,-23.3505,171.782,10,4.2,mb,,116,4.062,0.73,us,us7000ddms,2021-02-28T16:39:03.040Z,"southeast of the Loyalty Islands",earthquake,10,2,0.528,1,reviewed,us,us
2021-02-21T13:44:40.590Z,35.9698333,-117.3206667,3.05,2.54,ml,37,68,0.08435,0.16,ci,ci39796672,2021-02-28T18:09:16.040Z,"24km NNE of Trona, CA",earthquake,0.17,0.65,0.095,104,reviewed,ci,ci
2021-02-21T13:51:34.386Z,-23.1667,171.7118,10,4.9,mb,,88,3.971,0.51,us,us7000ddmv,2021-02-28T18:24:35.040Z,"southeast of the Loyalty Islands",earthquake,5.7,1.9,0.12,28,reviewed,us,us
2021-02-21T14:01:04.659Z,-8.6867,118.0394,126.19,4.5,mb,,79,3.85,0.66,us,us6000djwd,2021-02-28T18:31:45.040Z,"49 km WSW of Dompu, Indonesia",earthquake,6.3,7,0.096,32,reviewed,us,us
2021-02-21T14:01:38.893Z,-4.9716,153.0775,38.11,4.6,mb,,186,1.196,0.43,us,us7000ddmw,2021-02-28T18:43:29.040Z,"113 km SE of Kokopo, Papua New Guinea",earthquake,5.2,11.2,0.224,7,reviewed,us,us
2021-02-21T14:02:33.418Z,-23.3397,171.6772,10,4.9,mb,,122,7.4,0.63,us,us7000ddn4,2021-02-28T21:34:57.040Z,"southeast of the Loyalty Islands",earthquake,8.5,1.9,0.198,13,reviewed,us,us
2021-02-21T14:08:40.109Z,34.4273,-106.9522,5,2.8,ml,,119,0.261,0.26,us,us6000djwe,2021-03-07T14:58:28.343Z,"13 km NW of La Joya, New Mexico",earthquake,2.4,2,0.052,48,reviewed,us,us
2021-02-21T14:29:58.838Z,-23.242,171.4724,10,4.6,mb,,85,3.764,0.84,us,us7000ddmx,2021-02-28T22:16:08.040Z,"southeast of the Loyalty Islands",earthquake,10.4,1.9,0.11,25,reviewed,us,us
2021-02-21T14:50:00.733Z,43.4887,-128.369,10,3.5,ml,,236,2.527,0.64,us,us6000djwr,2021-02-21T18:02:24.969Z,"off the coast of Oregon",earthquake,10.9,2,0.05,53,reviewed,us,us
2021-02-21T14:56:33.710Z,-7.3715,106.6916,60.46,4.5,mb,,60,0.954,0.62,us,us7000ddmy,2021-03-01T15:34:16.040Z,"45 km SSE of Pelabuhanratu, Indonesia",earthquake,7.2,6,0.102,28,reviewed,us,us
2021-02-21T15:02:09.430Z,38.5658,-118.379,6.46,2.9,ml,,49,0.148,0.88,us,us6000djwt,2021-02-21T16:25:29.040Z,"21 km ENE of Hawthorne, Nevada",earthquake,1.7,5.8,0.036,103,reviewed,us,us
2021-02-21T15:02:33.465Z,50.8251,-179.3053,10,4.8,mb,,128,0.792,0.53,us,us6000djwu,2021-03-08T23:45:14.343Z,"219 km WSW of Adak, Alaska",earthquake,4.2,1.6,0.038,210,reviewed,us,us
2021-02-21T15:51:43.227Z,31.0494,-103.3324,5,2.8,ml,,53,0.129,0.62,us,us6000djx1,2021-02-21T16:33:01.040Z,"33 km SW of Coyanosa, Texas",earthquake,1.9,1.9,0.048,58,reviewed,us,us
2021-02-21T16:26:17.622Z,-23.4405,171.8127,10,4.4,mb,,89,4.105,0.54,us,us7000ddmz,2021-03-01T15:50:20.040Z,"southeast of the Loyalty Islands",earthquake,7.5,1.9,0.163,11,reviewed,us,us
2021-02-21T16:35:29.260Z,17.9725,-66.9855,7,2.63,md,23,180,0.0588,0.12,pr,pr2021052008,2021-02-21T17:59:52.315Z,"6 km E of La Parguera, Puerto Rico",earthquake,0.36,0.19,0.47,18,reviewed,pr,pr
2021-02-21T17:14:29.546Z,-22.7271,172.137,10,4.5,mb,,104,7.443,1.3,us,us6000djxf,2021-02-21T19:13:08.040Z,"southeast of the Loyalty Islands",earthquake,10.4,2,0.145,14,reviewed,us,us
2021-02-21T17:52:12.171Z,38.1704,-117.8944,4.5,2.6,ml,24,43.18,0.02,0.0997,nn,nn00800878,2021-02-26T19:26:39.677Z,"30 km SE of Mina, Nevada",earthquake,,0.8,0.28,10,reviewed,nn,nn
2021-02-21T18:52:12.369Z,6.5188,126.8439,218.68,4.3,mb,,182,1.37,0.81,us,us6000djxu,2021-02-21T19:18:48.040Z,"68 km SE of Bobon, Philippines",earthquake,6.9,7.9,0.116,21,reviewed,us,us
2021-02-21T18:53:54.634Z,54.4025,-159.8663,5.1,2.5,ml,,,,0.7,ak,ak0212eazbr0,2021-03-08T23:45:16.151Z,"111 km SSE of Sand Point, Alaska",earthquake,,2,,,reviewed,ak,ak
2021-02-21T19:36:55.764Z,-22.7199,171.5312,10,4.5,mb,,107,7.871,0.27,us,us6000djxw,2021-02-21T20:26:47.040Z,"southeast of the Loyalty Islands",earthquake,7.4,1.9,0.181,12,reviewed,us,us
2021-02-21T20:36:47.119Z,-22.8815,172.2155,10,4.5,mb,,132,7.49,1.02,us,us6000djy4,2021-02-21T20:51:56.040Z,"southeast of the Loyalty Islands",earthquake,11.6,2,0.136,16,reviewed,us,us
2021-02-21T20:59:14.992Z,-6.0061,101.3041,10,4.4,mb,,209,2.319,1.3,us,us7000ddnb,2021-02-27T17:58:53.040Z,"266 km SSW of Bengkulu, Indonesia",earthquake,10.4,2,0.178,9,reviewed,us,us
2021-02-21T21:05:28.044Z,18.1066,147.5676,10,4.7,mb,,112,3.325,0.57,us,us7000ddna,2021-03-15T03:32:49.040Z,"Mariana Islands region",earthquake,7,1.9,0.112,24,reviewed,us,us
2021-02-21T21:10:44.533Z,-4.3669,102.1495,50.47,4.9,mb,,97,0.804,0.63,us,us6000djy5,2021-02-23T03:12:05.040Z,"63 km SSW of Bengkulu, Indonesia",earthquake,6.6,5.6,0.071,63,reviewed,us,us
2021-02-21T21:20:58.344Z,51.3925,-172.9149,35,3.2,ml,,316,1.136,0.52,us,us6000djyw,2021-03-08T23:45:16.961Z,"125 km SE of Atka, Alaska",earthquake,2.9,2,0.148,6,reviewed,us,us
2021-02-21T21:22:20.650Z,38.2431,-118.4961,11.81,2.9,ml,,45,0.01,0.42,us,us6000djy8,2021-02-23T03:57:25.505Z,"33 km SSE of Hawthorne, Nevada",earthquake,1.4,2.3,0.034,116,reviewed,us,us
2021-02-21T21:34:57.440Z,-21.0208,-173.6805,10,4.8,mb,,112,4.023,0.79,us,us6000djy9,2021-02-23T05:29:44.040Z,"136 km ENE of ‘Ohonua, Tonga",earthquake,9.9,1.9,0.076,54,reviewed,us,us
2021-02-21T21:41:35.895Z,1.498,127.4726,123.8,4.2,mb,,131,0.729,0.92,us,us7000ddn6,2021-03-15T03:53:35.040Z,"64 km WSW of Tobelo, Indonesia",earthquake,8.8,4.3,0.141,14,reviewed,us,us
2021-02-21T21:42:07.719Z,-21.2046,-178.7342,582.08,4.4,mb,,154,4.586,0.47,us,us7000ddn5,2021-03-15T04:25:53.040Z,"Fiji region",earthquake,16.1,9.4,0.123,19,reviewed,us,us
2021-02-21T22:14:27.770Z,18.397,-68.7991,132,3.67,md,17,100,0.4337,0.05,pr,pr2021052009,2021-02-23T05:42:17.040Z,"13 km WSW of San Rafael del Yuma, Dominican Republic",earthquake,0.93,0.48,0.09,12,reviewed,pr,pr
2021-02-21T22:54:34.865Z,-23.2018,171.4571,10,5,mww,,69,8.226,0.68,us,us6000djyf,2021-02-23T05:54:03.040Z,"southeast of the Loyalty Islands",earthquake,12.6,1.8,0.098,10,reviewed,us,us
2021-02-21T23:05:35.706Z,50.8659,-179.4617,35.93,3.6,mb,,321,1.039,0.43,us,us7000ddn9,2021-03-08T23:45:17.962Z,"226 km WSW of Adak, Alaska",earthquake,11.1,17.2,0.115,19,reviewed,us,us
2021-02-21T23:19:04.307Z,-17.8827,-175.0805,245.22,4.7,mb,,52,4.601,1.09,us,us6000djyj,2021-02-27T03:56:12.040Z,"143 km NW of Neiafu, Tonga",earthquake,9.1,6.8,0.081,46,reviewed,us,us
2021-02-21T23:39:40.197Z,-23.4221,171.5261,10,4.9,mb,,64,3.843,1.03,us,us7000ddnd,2021-02-26T05:32:34.040Z,"southeast of the Loyalty Islands",earthquake,9,1.6,0.129,19,reviewed,us,us
2021-02-21T23:40:45.119Z,4.9568,127.5152,106.36,4.5,mb,,113,2.848,0.61,us,us6000djyr,2021-02-27T03:49:09.040Z,"214 km SE of Pondaguitan, Philippines",earthquake,9.4,5.4,0.086,40,reviewed,us,us
2021-02-21T23:56:24.008Z,54.3686,-159.7317,21,2.8,ml,,,,0.53,ak,ak0212edz2pi,2021-03-08T23:45:18.730Z,"118 km SSE of Sand Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-02-21T23:56:29.120Z,18.9926,-64.4448,33,3.55,md,15,339,1.6415,0.45,pr,pr2021052011,2021-02-22T01:24:48.040Z,"81 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,4.21,29.12,0.06,11,reviewed,pr,pr
2021-02-22T00:03:36.828Z,-22.8927,171.7587,10,4.5,mb,,127,3.99,0.87,us,us7000ddvb,2021-02-27T00:13:02.040Z,"southeast of the Loyalty Islands",earthquake,10.4,1.9,0.192,8,reviewed,us,us
2021-02-22T00:28:10.410Z,33.9976667,-116.8083333,9.83,3.19,ml,130,23,0.03739,0.16,ci,ci39797144,2021-02-27T03:47:49.040Z,"9km NNW of Cabazon, CA",earthquake,0.09,0.21,0.167,202,reviewed,ci,ci
2021-02-22T01:18:24.503Z,55.0245,-159.4767,10,2.8,ml,,130,0.204,0.5,us,us7000dhck,2021-03-10T00:05:23.040Z,"73 km ESE of Sand Point, Alaska",earthquake,1.8,2,0.115,10,reviewed,us,us
2021-02-22T01:38:13.840Z,37.0456667,-121.4781667,6.22,3.76,mw,164,33,0.02089,0.15,nc,nc73526151,2021-03-12T23:34:51.094Z,"9km ENE of Gilroy, CA",earthquake,0.09,0.24,,3,reviewed,nc,nc
2021-02-22T01:45:59.944Z,51.4651,-175.2517,32.57,2.7,ml,,248,0.669,0.6,us,us7000dhcl,2021-03-10T00:11:26.040Z,"105 km ESE of Adak, Alaska",earthquake,4.6,13.3,0.128,8,reviewed,us,us
2021-02-22T01:46:55.865Z,54.3847,-159.8947,21.84,3.1,ml,,257,0.481,0.42,us,us7000dhcn,2021-03-10T00:15:31.040Z,"112 km SSE of Sand Point, Alaska",earthquake,3.9,11.7,0.081,20,reviewed,us,us
2021-02-22T01:50:48.915Z,22.5681,121.5737,109.25,4.7,mb,,88,0.519,0.97,us,us6000djz9,2021-03-02T23:40:31.040Z,"105 km NE of Hengchun, Taiwan",earthquake,7,5.4,0.064,75,reviewed,us,us
2021-02-22T01:54:44.002Z,31.6752,-104.425,5,2.7,mb_lg,,56,0.065,0.61,us,us6000djz8,2021-03-02T23:41:36.040Z,"55 km S of Whites City, New Mexico",earthquake,0.8,1.7,0.084,43,reviewed,us,us
2021-02-22T01:55:57.145Z,43.144,145.7044,63.74,4.4,mb,,166,2.193,0.68,us,us6000djzk,2021-03-02T23:44:34.040Z,"22 km SSE of Nemuro, Japan",earthquake,9.7,8.6,0.065,69,reviewed,us,us
2021-02-22T01:57:25.518Z,51.5187,179.584,61.27,3,ml,,345,1.001,0.28,us,us7000dhcp,2021-03-10T00:18:32.040Z,"264 km W of Adak, Alaska",earthquake,47.6,59,0.128,8,reviewed,us,us
2021-02-22T02:08:38.414Z,54.2276,-159.8524,10,2.8,ml,,277,0.623,0.62,us,us7000dhd3,2021-03-10T00:20:57.040Z,"130 km SSE of Sand Point, Alaska",earthquake,4,2,0.097,14,reviewed,us,us
2021-02-22T02:12:15.185Z,54.2624,-159.8189,20.78,2.9,ml,,242,0.585,0.35,us,us7000dhd4,2021-03-10T00:22:38.040Z,"127 km SSE of Sand Point, Alaska",earthquake,3.7,12.3,0.077,22,reviewed,us,us
2021-02-22T03:00:25.362Z,2.3391,127.2602,80.74,5.1,mb,,83,1.56,0.86,us,us6000djzq,2021-03-02T23:47:17.040Z,"107 km NW of Tobelo, Indonesia",earthquake,6.9,6,0.054,113,reviewed,us,us
2021-02-22T03:03:37.174Z,51.354,-176.0079,30.67,2.8,ml,,239,0.565,0.46,us,us7000dhcq,2021-03-10T00:25:08.040Z,"72 km SE of Adak, Alaska",earthquake,5,12.9,0.128,8,reviewed,us,us
2021-02-22T03:50:39.494Z,-6.2283,104.1733,50.63,4.6,mb,,178,2.216,0.65,us,us6000dk02,2021-03-02T23:53:26.040Z,"149 km SW of Bandar Lampung, Indonesia",earthquake,9,6,0.114,23,reviewed,us,us
2021-02-22T03:51:45.446Z,55.0363,-159.4629,9.31,2.7,ml,,175,0.218,0.67,us,us7000dhcr,2021-03-10T00:27:16.040Z,"73 km ESE of Sand Point, Alaska",earthquake,2,4.7,0.115,10,reviewed,us,us
2021-02-22T04:37:33.856Z,54.6131,-159.7226,22.45,2.7,ml,,251,0.231,0.38,us,us7000dhcs,2021-03-10T00:29:43.040Z,"94 km SSE of Sand Point, Alaska",earthquake,4.2,7,0.105,12,reviewed,us,us
